10000,200,1.5444,0.15621447563171387
10000,200,1.5219,0.15621256828308105
10000,200,1.5075,0.17183566093444824
10000,200,1.5030000000000001,0.17184090614318848
10000,200,1.5687000000000002,0.1718297004699707
10000,200,1.5282,0.17183232307434082
10000,200,1.5524999999999998,0.17183589935302734
10000,200,1.4922,0.17183375358581543
10000,200,1.5741,0.15621304512023926
10000,200,1.5129,0.1718459129333496
10000,200,1.5588,0.19624924659729004
10000,200,1.5948,0.17183542251586914
10000,200,1.5552000000000001,0.21871089935302734
10000,200,1.5165000000000002,0.20307421684265137
10000,200,1.5543,0.15621376037597656
10000,200,1.5183,0.15621089935302734
10000,200,1.5534000000000001,0.17183494567871094
10000,200,1.5210000000000001,0.17183494567871094
10000,200,1.512,0.15621280670166016
10000,200,1.4768999999999999,0.17183351516723633
20000,200,1.5021,0.3280501365661621
20000,200,1.5390000000000001,0.34366774559020996
20000,200,1.5003,0.3280484676361084
20000,200,1.5259500000000001,0.4112436771392822
20000,200,1.49715,0.3470802307128906
20000,200,1.5507,0.35929059982299805
20000,200,1.54935,0.4061553478240967
20000,200,1.5250499999999998,0.3124256134033203
20000,200,1.5524999999999998,0.3749120235443115
20000,200,1.49445,0.35929059982299805
20000,200,1.5066,0.29680681228637695
20000,200,1.54755,0.4061245918273926
20000,200,1.5219,0.35929274559020996
20000,200,1.47285,0.29680347442626953
20000,200,1.5228,0.31242990493774414
20000,200,1.5723,0.343672513961792
20000,200,1.56465,0.34366798400878906
20000,200,1.5097500000000001,0.3749086856842041
20000,200,1.5021,0.35928773880004883
20000,200,1.593,0.49054503440856934
30000,200,1.5735000000000001,0.5155072212219238
30000,200,1.5192,0.5155117511749268
30000,200,1.5210000000000001,0.4998745918273926
30000,200,1.5339,0.515505313873291
30000,200,1.5123,0.6092286109924316
30000,200,1.5081,0.468639612197876
30000,200,1.5141,0.5311276912689209
30000,200,1.5753000000000001,0.5311238765716553
30000,200,1.5500999999999998,0.5311262607574463
30000,200,1.4997,0.6404736042022705
30000,200,1.5110999999999999,0.49988245964050293
30000,200,1.4912999999999998,0.5103864669799805
30000,200,1.5683999999999998,0.48426175117492676
30000,200,1.5288,0.49988365173339844
30000,200,1.5303,0.5779862403869629
30000,200,1.5555,0.5623700618743896
30000,200,1.5513,0.5467472076416016
30000,200,1.5162,0.5072755813598633
30000,200,1.5123,0.5155079364776611
30000,200,1.5021,0.5311288833618164
40000,200,1.543275,0.7654402256011963
40000,200,1.5110999999999999,0.6345963478088379
40000,200,1.527975,0.6717207431793213
40000,200,1.5497999999999998,0.7966835498809814
40000,200,1.5068249999999999,0.6717190742492676
40000,200,1.5272999999999999,0.663517951965332
40000,200,1.53765,0.6560945510864258
40000,200,1.532475,0.7654335498809814
40000,200,1.5137999999999998,0.7029752731323242
40000,200,1.5396750000000001,0.6560814380645752
40000,200,1.5180749999999998,0.6430425643920898
40000,200,1.53495,0.781069278717041
40000,200,1.514925,0.7029576301574707
40000,200,1.520325,0.6404731273651123
40000,200,1.540575,0.7029619216918945
40000,200,1.522575,0.7421422004699707
40000,200,1.5264,0.6560959815979004
40000,200,1.517175,0.6873397827148438
40000,200,1.494675,0.6717164516448975
40000,200,1.52865,0.6676857471466064
50000,200,1.5390000000000001,0.8881196975708008
50000,200,1.5246,0.8435518741607666
50000,200,1.5543,0.9528989791870117
50000,200,1.5516,0.8747963905334473
